0.21,1206.12301238539,466.370603857292,1009.57982901695,4695.87558651125,-259.582035920164,1164.45277513582,-3885.23169648488,7672.9508048459,-12426.1392425072,2.47958863401899,9.70404497506762,94.0753602814205,20.1040915312338,78.6787799094563,426.523997295293,-9.55566319025187,-37.3967617420899,-202.730854780563
0.215,1229.50372821451,465.262469650884,1015.09328857115,4676.14316582308,-221.626841281581,1102.6919108386,-3946.48413763501,7591.03892771656,-12352.1728594444,2.57987076648638,10.0965061721824,96.2029240129544,20.0564264934792,78.4922394229565,425.512746306769,-9.53300755092462,-37.3080972999505,-202.250197704757
0.22,1252.78428655738,464.3420652323,1020.29978397651,4656.11166857478,-184.080883716685,1041.29908107332,-4006.29944965893,7509.19151297906,-12278.5659530569,2.67991513881313,10.4880368782203,98.3254434774826,20.0088744653486,78.3061412075894,424.503892905645,-9.51040562613115,-37.2196430734269,-201.770680224721
0.225,1275.96322758675,463.60734638271,1025.20114640586,4635.78820587319,-146.943769918115,980.272485869961,-4064.69254031884,7427.42275971416,-12205.3190406714,2.77972231470766,10.8786392992942,100.44293063452,19.961435178906,78.1204842147688,423.497431407452,-9.48785728851902,-37.1313985641163,-201.292299638572
0.23,1299.03912665822,463.056271197002,1029.79919802048,4615.17981429531,-110.215037141637,919.610322923979,-4121.67831557606,7345.74655529552,-12132.4325891962,2.87929285654191,11.2683156362862,102.555397415226,19.9141083668508,77.9352673983948,422.493356141198,-9.46536241103773,-37.0433632747976,-200.815053250837
0.235,1322.0105939378,462.686800423269,1034.0957519597,4594.29345591566,-73.8941547464705,859.310787844321,-4177.27167593012,7264.17647903332,-12059.9070159317,2.97862732535449,11.6570680848604,104.662855722473,19.8668937625161,77.7504897148477,421.491661449336,-9.442920866938,-36.9555367094287,-200.338938372429
0.24,1344.87627402956,462.496897794682,1038.09261233169,4573.13601835141,-37.9805257173934,799.372074397448,-4231.48751285036,7182.72580581542,-11987.7426893746,3.07772628085383,12.0448988354753,106.765317430911,19.8197910998672,77.5661501229819,420.492341687733,-9.42053252977105,-36.8679183731432,-199.863952320639
0.245,1367.63484560368,462.484530353839,1041.79157420543,4551.71431482491,-2.473488168668,739.792374747353,-4284.34070529856,7101.40750974507,-11915.9399300191,3.17659028142133,12.4318100733959,108.862794387039,19.7728001135003,77.3822475841207,419.495391225637,-9.39819727338791,-36.7805077722484,-199.390092419118
0.25,1390.2850210249,462.64766876969,1045.19442360389,4530.03508424321,32.627683170202,680.569879691595,-4335.84611634139,7020.234267774,-11844.4990111515,3.27521988411453,12.8178039787062,110.955298409268,19.7259205386406,77.1987810620496,418.500804445648,-9.3759149719387,-36.6933044142217,-198.917355997864
0.255,1412.82554598137,462.984287647124,1048.30293749835,4508.10499129395,67.323775486851,621.702778893391,-4386.01858985132,6939.21846332981,-11773.4201596409,3.37361564467024,13.2028827263212,113.042841287986,19.6791521111412,77.015749523011,417.508575743682,-9.35368549987192,-36.6063078077087,-198.445740393201
0.26,1435.25519911416,463.492365829307,1051.1188838039,4485.93062655748,101.615636436535,563.189261109768,-4434.87294729465,6858.3721899367,-11702.7035567246,3.47177811750765,13.5870484859997,115.125434785631,19.6324945674816,76.8331519356984,416.518699528943,-9.33150873193373,-36.5195174625194,-197.975242947774
0.265,1457.57279164733,464.16988669286,1053.64402137598,4463.51850663445,135.504172710677,505.02751441583,-4482.42398460544,6777.70725482856,-11632.3493387875,3.56970785573148,13.970303422356,117.20309063675,19.5859476447657,76.6509872712503,415.531170223891,-9.30938454316727,-36.4329328896265,-197.505861010524
0.27,1479.77716701877,465.014838435978,1055.88010000811,4440.87507428873,168.990348623444,447.215726425146,-4528.68646914396,6697.23518255336,-11562.3575981368,3.66740541113508,14.3526496948722,119.275820548071,19.5395110807212,76.4692545032445,414.545982264207,-9.28731280891193,-36.3465536011619,-197.037591936679
0.275,1501.8672005118,466.025214359559,1057.82886043064,4418.00669860504,202.075184716284,389.75208450629,-4573.67513673843,6616.96721856803,-11492.7283837712,3.76487133420357,14.7340894579107,121.343636198565,19.4931846136972,76.2879526076924,413.563130098768,-9.26529340480267,-36.2603791104142,-196.570433087737
0.28,1523.8417988876,467.199013141461,1059.49203431062,4394.919675161,234.759756380399,332.634775995571,-4617.4046888087,6536.91433282287,-11423.4617021438,3.86210617411688,15.1146248607258,123.406549239513,19.4469679826633,76.1070805630333,412.582608189611,-9.24332620676931,-36.1744089318259,-196.104381831454
0.285,1545.69990001867,468.534239103946,1060.87134425265,4371.62022621314,267.045192497072,275.861988405971,-4659.8897895707,6457.08722333462,-11354.55751792,3.95911047875292,15.4942580474765,125.464571294573,19.4008609272081,75.9266373501283,411.604411011902,-9.2214110910358,-36.0886425809909,-195.639435541823
0.29,1567.44047252315,470.028902474425,1061.96850380081,4348.11450089654,298.932674095809,219.431909632325,-4701.1450633203,6377.49631974741,-11286.0157547291,4.05588479469061,15.8729911572377,127.517713959842,19.3548631875375,75.7466219522551,410.628533053907,-9.19954793411959,-36.0030795746514,-195.175591599066
0.295,1589.06251540034,471.681019639576,1062.78521744157,4324.40857543756,330.423433030212,163.342728152773,-4741.18509179529,6298.15178688068,-11217.8362959105,4.15242966721298,16.2508263240132,129.565988803927,19.3089745044734,75.5670333551016,409.654968816959,-9.17773661283089,-35.9177194306956,-194.712847389615
0.3,1610.56505766724,473.488613392934,1063.3231806077,4300.50845337949,361.518750671529,107.592633226507,-4780.02441161442,6219.06352826338,-11150.0189852532,4.24874564031024,16.627765676747,131.609407368004,19.263194619452,75.3878705467608,408.683712815428,-9.15597700427196,-35.8325616681543,-194.251200306099
0.305,1631.94715799634,475.449713176033,1063.58407968314,4276.42006582053,392.219956619797,52.1798150878583,-4817.67751179198,6140.24118965367,-11082.5636277297,4.34483325668285,17.0038113393357,133.647981165888,19.2175232745228,75.2091325177248,407.714759576692,-9.13426898583645,-35.7476058071992,-193.790647747328
0.31,1653.20790435466,477.562355313196,1063.56959200883,4252.1492716639,422.528427432514,-2.8975348632603,-4854.15883132693,6061.69416254334,-11015.4699902237,4.44069305774459,17.3789654306401,135.681721684093,19.1719602123468,75.0308182608791,406.7481036411,-9.11261243520872,-35.6628513691391,-193.331187118281
0.315,1674.34641364406,479.824583240049,1063.28138588945,4227.70185787957,452.445585370746,-57.6412238745185,-4889.48275686523,5983.43158764633,-10948.7378022516,4.53632558362556,17.7532300644976,137.710640381903,19.126505176195,74.852926771497,405.78373956195,-9.0910072303631,-35.5782978764181,-192.872815830087
